date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,warehouse_zone,damaged_units,reserved_units,inventory_snapshot_quality
2025-04-12,SKU0028,742,29,19,248,C,7,43,Good
2025-04-19,SKU0028,730,28,19,248,D,3,28,Good
2025-04-26,SKU0028,727,28,19,248,C,5,28,Good
2025-05-03,SKU0028,725,28,19,248,C,4,35,Good
2025-05-10,SKU0028,710,28,19,248,D,1,34,Good
2025-05-17,SKU0028,683,21,19,248,C,5,37,Good
2025-05-24,SKU0028,671,17,19,248,C,4,19,Good
2025-05-31,SKU0028,637,28,19,248,D,5,20,Good
2025-06-07,SKU0028,591,26,19,248,A,0,33,Good
2025-06-14,SKU0028,542,29,19,248,D,6,19,Late Update
2025-06-21,SKU0028,498,25,19,248,A,2,14,Good
2025-06-28,SKU0028,466,22,19,248,C,9,23,Good
2025-07-05,SKU0028,420,30,19,248,B,4,11,Good
2025-07-12,SKU0028,370,26,19,248,C,1,22,Good
2025-07-19,SKU0028,318,24,19,248,C,1,15,Manual Check
2025-07-26,SKU0028,277,34,19,248,C,3,9,Good
2025-08-02,SKU0028,241,25,19,248,D,2,13,Manual Check
2025-08-09,SKU0028,212,133,19,248,D,2,8,Good
2025-08-16,SKU0028,186,16,19,248,C,0,12,Good
2025-08-23,SKU0028,152,26,19,248,B,1,12,Good
2025-08-30,SKU0028,124,143,19,248,D,2,9,Good
2025-09-06,SKU0028,84,24,19,248,C,0,3,Good
2025-09-13,SKU0028,70,270,19,248,B,0,2,Good
2025-09-20,SKU0028,34,28,19,248,B,1,1,Good
2025-09-27,SKU0028,0,33,19,248,A,0,0,Good
2025-10-04,SKU0028,0,280,19,248,A,0,0,Good
2025-10-11,SKU0028,0,20,19,248,B,0,0,Good
2025-10-18,SKU0028,0,244,19,248,B,0,0,Good
2025-10-25,SKU0028,0,317,19,248,D,0,0,Good
2025-11-01,SKU0028,0,258,19,248,D,0,0,Good
2025-11-08,SKU0028,0,211,19,248,D,0,0,Good
2025-11-15,SKU0028,0,251,19,248,A,0,0,Good
2025-11-22,SKU0028,0,26,19,248,C,0,0,Good
2025-11-29,SKU0028,0,199,19,248,B,0,0,Good
2025-12-06,SKU0028,0,30,19,248,C,0,0,Good
2025-12-13,SKU0028,0,135,19,248,C,0,0,Good
2025-12-20,SKU0028,0,27,19,248,C,0,0,Manual Check
2025-12-27,SKU0028,0,29,19,248,D,0,0,Good
2024-06-01,SKU0029,424,28,20,381,D,3,19,Good
2024-06-08,SKU0029,462,42,20,381,C,2,20,Good
2024-06-15,SKU0029,500,40,20,381,A,4,24,Good
2024-06-22,SKU0029,543,48,20,381,A,0,33,Good
2024-06-29,SKU0029,585,30,20,381,D,5,26,Good
2024-07-06,SKU0029,619,36,20,381,C,4,24,Good
2024-07-13,SKU0029,664,40,20,381,A,8,30,Good
2024-07-20,SKU0029,701,29,20,381,A,2,29,Manual Check
2024-07-27,SKU0029,745,39,20,381,C,6,36,Good
2024-08-03,SKU0029,781,40,20,381,A,8,49,Good
2024-08-10,SKU0029,811,28,20,381,A,6,36,Good
2024-08-17,SKU0029,840,38,20,381,D,10,41,Good
2024-08-24,SKU0029,877,29,20,381,B,6,27,Good
2024-08-31,SKU0029,882,42,20,381,C,4,41,Good
2024-09-07,SKU0029,845,46,20,381,B,5,33,Good
2024-09-14,SKU0029,815,29,20,381,A,9,45,Good
2024-09-21,SKU0029,768,32,20,381,D,6,29,Good
2024-09-28,SKU0029,746,46,20,381,A,11,28,Good
2024-10-05,SKU0029,701,31,20,381,D,5,38,Good
2024-10-12,SKU0029,641,47,20,381,D,4,33,Good
2024-10-19,SKU0029,593,32,20,381,A,4,19,Good
2024-10-26,SKU0029,539,40,20,381,A,7,23,Good
2024-11-02,SKU0029,470,31,20,381,B,2,23,Good
2024-11-09,SKU0029,413,41,20,381,D,2,16,Good
2024-11-16,SKU0029,353,326,20,381,A,0,21,Good
2024-11-23,SKU0029,315,408,20,381,A,0,13,Good
2024-11-30,SKU0029,282,400,20,381,A,3,17,Good
2024-12-07,SKU0029,236,344,20,381,B,3,11,Good
2024-12-14,SKU0029,191,244,20,381,B,3,8,Good
2024-12-21,SKU0029,173,447,20,381,C,1,8,Good
2024-12-28,SKU0029,142,181,20,381,D,4,7,Good
2025-01-04,SKU0029,83,406,20,381,D,0,5,Good
2025-01-11,SKU0029,46,324,20,381,A,0,4,Good
2025-01-18,SKU0029,36,194,20,381,D,0,0,Good
2025-01-25,SKU0029,47,42,20,381,B,1,0,Good
2025-02-01,SKU0029,52,222,20,381,B,0,1,Good
2025-02-08,SKU0029,34,406,20,381,C,0,1,Late Update
2025-02-15,SKU0029,16,454,20,381,A,0,0,Manual Check
2025-02-22,SKU0029,6,466,20,381,A,0,1,Good
2025-03-01,SKU0029,10,33,20,381,C,0,0,Good
2025-03-08,SKU0029,0,38,20,381,A,0,0,Good
2025-03-15,SKU0029,0,236,20,381,D,0,0,Good
2025-03-22,SKU0029,0,476,20,381,D,0,0,Good
2025-03-29,SKU0029,0,441,20,381,B,0,0,Late Update
2025-04-05,SKU0029,0,288,20,381,C,0,0,Good
2025-04-12,SKU0029,0,34,20,381,A,0,0,Manual Check
2025-04-19,SKU0029,0,41,20,381,D,0,0,Good
2025-04-26,SKU0029,0,388,20,381,C,0,0,Good
2025-05-03,SKU0029,0,172,20,381,D,0,0,Good
2025-05-10,SKU0029,0,36,20,381,A,0,0,Good
2025-05-17,SKU0029,0,315,20,381,B,0,0,Good
2025-05-24,SKU0029,0,32,20,381,D,0,0,Good
2025-05-31,SKU0029,0,440,20,381,B,0,0,Good
2025-06-07,SKU0029,0,277,20,381,A,0,0,Good
2025-06-14,SKU0029,0,331,20,381,C,0,0,Good
2025-06-21,SKU0029,0,43,20,381,C,0,0,Good
2025-06-28,SKU0029,0,52,20,381,D,0,0,Good
2025-07-05,SKU0029,0,42,20,381,B,0,0,Manual Check
2025-07-12,SKU0029,0,281,20,381,D,0,0,Good
2025-07-19,SKU0029,0,391,20,381,C,0,0,Good
2025-07-26,SKU0029,0,458,20,381,B,0,0,Good
2025-08-02,SKU0029,0,217,20,381,B,0,0,Good
2025-08-09,SKU0029,0,173,20,381,C,0,0,Manual Check
2025-08-16,SKU0029,0,37,20,381,B,0,0,Good
2025-08-23,SKU0029,0,29,20,381,B,0,0,Good
2025-08-30,SKU0029,0,379,20,381,A,0,0,Good
2025-09-06,SKU0029,0,283,20,381,C,0,0,Good
2025-09-13,SKU0029,0,37,20,381,B,0,0,Good
2025-09-20,SKU0029,0,38,20,381,A,0,1,Good
2025-09-27,SKU0029,0,474,20,381,D,0,0,Good
2025-10-04,SKU0029,0,34,20,381,C,0,1,Late Update
2025-10-11,SKU0029,0,36,20,381,B,0,0,Good
2025-10-18,SKU0029,0,226,20,381,B,0,0,Late Update
2025-10-25,SKU0029,0,273,20,381,A,0,0,Good
2025-11-01,SKU0029,0,38,20,381,A,0,0,Good
2025-11-08,SKU0029,0,309,20,381,D,0,0,Good
2025-11-15,SKU0029,0,41,20,381,A,0,0,Good
2025-11-22,SKU0029,0,34,20,381,A,0,0,Good
2025-11-29,SKU0029,0,34,20,381,A,0,0,Good
2025-12-06,SKU0029,0,226,20,381,C,0,0,Good
2025-12-13,SKU0029,0,29,20,381,D,0,0,Good
2025-12-20,SKU0029,0,48,20,381,D,0,0,Good
2025-12-27,SKU0029,0,334,20,381,B,0,0,Manual Check
2024-06-01,SKU0030,255,21,11,70,A,2,15,Good
2024-06-08,SKU0030,262,9,11,70,B,0,8,Good
2024-06-15,SKU0030,278,14,11,70,A,0,6,Late Update
2024-06-22,SKU0030,289,17,11,70,B,1,6,Good
2024-06-29,SKU0030,304,13,11,70,B,3,12,Good
2024-07-06,SKU0030,314,14,11,70,A,2,11,Good
2024-07-13,SKU0030,335,11,11,70,A,2,20,Good
2024-07-20,SKU0030,352,16,11,70,C,3,14,Good
2024-07-27,SKU0030,364,20,11,70,C,4,21,Good
2024-08-03,SKU0030,376,18,11,70,A,2,15,Good
2024-08-10,SKU0030,392,9,11,70,B,5,19,Late Update
2024-08-17,SKU0030,403,18,11,70,B,0,13,Manual Check
2024-08-24,SKU0030,422,12,11,70,B,9,19,Good
2024-08-31,SKU0030,428,16,11,70,C,4,23,Good
2024-09-07,SKU0030,440,14,11,70,C,8,19,Good
2024-09-14,SKU0030,460,14,11,70,D,2,15,Good
2024-09-21,SKU0030,482,17,11,70,B,3,25,Manual Check
2024-09-28,SKU0030,474,15,11,70,B,4,23,Good
2024-10-05,SKU0030,446,11,11,70,D,1,15,Good
2024-10-12,SKU0030,412,17,11,70,B,2,18,Good
2024-10-19,SKU0030,393,18,11,70,D,3,14,Good
2024-10-26,SKU0030,362,10,11,70,A,2,19,Good
2024-11-02,SKU0030,321,22,11,70,B,1,19,Good
2024-11-09,SKU0030,286,26,11,70,D,2,12,Manual Check
2024-11-16,SKU0030,262,20,11,70,C,3,9,Good
2024-11-23,SKU0030,244,16,11,70,C,4,14,Good
2024-11-30,SKU0030,230,19,11,70,D,2,9,Good
2024-12-07,SKU0030,213,9,11,70,D,5,9,Manual Check
2024-12-14,SKU0030,206,12,11,70,D,1,9,Good
2024-12-21,SKU0030,192,18,11,70,C,2,16,Good
2024-12-28,SKU0030,200,19,11,70,A,2,6,Good
2025-01-04,SKU0030,184,13,11,70,D,2,7,Good
2025-01-11,SKU0030,187,13,11,70,B,2,9,Manual Check
2025-01-18,SKU0030,185,15,11,70,C,3,8,Manual Check
2025-01-25,SKU0030,190,14,11,70,A,2,11,Good
2025-02-01,SKU0030,183,16,11,70,A,2,5,Good
2025-02-08,SKU0030,185,16,11,70,B,2,9,Good
2025-02-15,SKU0030,190,15,11,70,B,1,5,Good
2025-02-22,SKU0030,184,13,11,70,B,3,10,Good
2025-03-01,SKU0030,173,19,11,70,B,1,14,Manual Check
2025-03-08,SKU0030,179,16,11,70,D,1,7,Manual Check
2025-03-15,SKU0030,180,11,11,70,C,1,13,Good
2025-03-22,SKU0030,187,11,11,70,C,2,6,Good
2025-03-29,SKU0030,185,20,11,70,B,2,7,Good
2025-04-05,SKU0030,179,12,11,70,B,1,6,Good
2025-04-12,SKU0030,154,22,11,70,A,0,4,Good
2025-04-19,SKU0030,159,15,11,70,A,1,2,Good
2025-04-26,SKU0030,148,12,11,70,C,0,6,Good
2025-05-03,SKU0030,147,14,11,70,D,2,7,Good
2025-05-10,SKU0030,143,16,11,70,D,0,9,Manual Check
2025-05-17,SKU0030,141,22,11,70,C,0,7,Good
2025-05-24,SKU0030,137,14,11,70,C,1,10,Good
2025-05-31,SKU0030,123,12,11,70,C,0,6,Good
2025-06-07,SKU0030,99,11,11,70,A,1,5,Good
2025-06-14,SKU0030,76,15,11,70,C,0,4,Good
2025-06-21,SKU0030,66,127,11,70,A,0,5,Good
2025-06-28,SKU0030,52,19,11,70,B,0,1,Good
2025-07-05,SKU0030,34,64,11,70,A,0,2,Good
2025-07-12,SKU0030,33,120,11,70,B,0,0,Good
2025-07-19,SKU0030,0,11,11,70,A,0,0,Good
2025-07-26,SKU0030,0,95,11,70,A,0,0,Manual Check
2025-08-02,SKU0030,0,96,11,70,D,0,0,Good
2025-08-09,SKU0030,0,168,11,70,D,0,0,Good
2025-08-16,SKU0030,0,158,11,70,B,0,0,Good
2025-08-23,SKU0030,0,145,11,70,D,0,0,Good
2025-08-30,SKU0030,0,19,11,70,B,0,0,Manual Check
2025-09-06,SKU0030,0,100,11,70,A,0,0,Good
2025-09-13,SKU0030,0,102,11,70,A,0,0,Good
2025-09-20,SKU0030,0,122,11,70,D,0,0,Good
2025-09-27,SKU0030,0,67,11,70,B,0,0,Manual Check
2025-10-04,SKU0030,0,17,11,70,B,0,0,Good
2025-10-11,SKU0030,0,13,11,70,D,0,0,Good
2025-10-18,SKU0030,0,94,11,70,C,0,0,Good
2025-10-25,SKU0030,0,118,11,70,B,0,0,Good
2025-11-01,SKU0030,0,13,11,70,D,0,0,Good
2025-11-08,SKU0030,0,17,11,70,A,0,1,Good
2025-11-15,SKU0030,0,76,11,70,C,0,0,Good
2025-11-22,SKU0030,0,13,11,70,C,0,0,Good
2025-11-29,SKU0030,0,180,11,70,B,0,0,Good
2025-12-06,SKU0030,0,90,11,70,D,0,1,Good
2025-12-13,SKU0030,0,16,11,70,A,0,0,Good
2025-12-20,SKU0030,0,15,11,70,B,0,0,Good
2025-12-27,SKU0030,2,83,11,70,C,0,0,Good
2024-06-01,SKU0031,97,9,10,53,A,1,4,Good
2024-06-08,SKU0031,114,17,10,53,C,0,5,Good
2024-06-15,SKU0031,125,9,10,53,A,1,3,Good
2024-06-22,SKU0031,116,5,10,53,A,1,4,Good
2024-06-29,SKU0031,103,19,10,53,B,0,9,Good
2024-07-06,SKU0031,91,6,10,53,C,1,4,Good
2024-07-13,SKU0031,61,11,10,53,B,0,2,Good
2024-07-20,SKU0031,45,80,10,53,A,0,3,Manual Check
2024-07-27,SKU0031,34,13,10,53,A,0,2,Good
2024-08-03,SKU0031,21,58,10,53,A,0,0,Good
2024-08-10,SKU0031,3,69,10,53,D,0,0,Good
2024-08-17,SKU0031,0,12,10,53,C,0,0,Good
2024-08-24,SKU0031,0,106,10,53,A,0,0,Manual Check
2024-08-31,SKU0031,11,135,10,53,B,0,0,Good
2024-09-07,SKU0031,8,100,10,53,A,0,0,Good
2024-09-14,SKU0031,2,79,10,53,C,0,0,Good
2024-09-21,SKU0031,0,11,10,53,C,0,0,Good
2024-09-28,SKU0031,0,94,10,53,B,0,0,Good
2024-10-05,SKU0031,0,104,10,53,D,0,0,Good
2024-10-12,SKU0031,0,94,10,53,B,0,0,Good
2024-10-19,SKU0031,0,10,10,53,D,0,0,Good
2024-10-26,SKU0031,0,74,10,53,A,0,0,Good
2024-11-02,SKU0031,0,109,10,53,D,0,0,Good
2024-11-09,SKU0031,0,62,10,53,B,0,0,Good
2024-11-16,SKU0031,0,79,10,53,D,0,0,Good
2024-11-23,SKU0031,0,129,10,53,A,0,0,Manual Check
2024-11-30,SKU0031,0,97,10,53,B,0,0,Good
2024-12-07,SKU0031,0,6,10,53,B,0,0,Good
2024-12-14,SKU0031,0,15,10,53,D,0,0,Good
2024-12-21,SKU0031,0,56,10,53,D,0,0,Good
2024-12-28,SKU0031,0,6,10,53,A,0,0,Good
2025-01-04,SKU0031,0,0,10,53,B,0,0,Good
2025-01-11,SKU0031,0,138,10,53,A,0,0,Good
2025-01-18,SKU0031,0,13,10,53,A,0,0,Good
2025-01-25,SKU0031,0,139,10,53,A,0,0,Good
2025-02-01,SKU0031,0,107,10,53,B,0,0,Good
2025-02-08,SKU0031,0,7,10,53,C,0,0,Good
2025-02-15,SKU0031,0,141,10,53,D,0,0,Good
2025-02-22,SKU0031,0,6,10,53,D,0,0,Manual Check
2025-03-01,SKU0031,2,14,10,53,D,0,0,Good
2025-03-08,SKU0031,1,149,10,53,D,0,0,Good
2025-03-15,SKU0031,0,125,10,53,D,0,0,Good
2025-03-22,SKU0031,0,87,10,53,D,0,0,Good
2025-03-29,SKU0031,0,19,10,53,C,0,0,Good
2025-04-05,SKU0031,0,9,10,53,D,0,0,Manual Check
2025-04-12,SKU0031,0,133,10,53,C,0,0,Good
2025-04-19,SKU0031,0,12,10,53,B,0,0,Good
2025-04-26,SKU0031,2,9,10,53,D,0,0,Good
2025-05-03,SKU0031,0,65,10,53,A,0,0,Good
2025-05-10,SKU0031,0,11,10,53,D,0,0,Good
2025-05-17,SKU0031,0,13,10,53,C,0,0,Manual Check
2025-05-24,SKU0031,2,136,10,53,B,0,0,Good
2025-05-31,SKU0031,0,13,10,53,D,0,0,Manual Check
2025-06-07,SKU0031,0,85,10,53,A,0,0,Late Update
2025-06-14,SKU0031,0,13,10,53,A,0,0,Good
2025-06-21,SKU0031,0,10,10,53,B,0,1,Good
2025-06-28,SKU0031,0,12,10,53,D,0,0,Good
2025-07-05,SKU0031,0,6,10,53,B,0,0,Manual Check
2025-07-12,SKU0031,0,112,10,53,C,0,0,Good
2025-07-19,SKU0031,0,149,10,53,A,0,1,Good
2025-07-26,SKU0031,0,124,10,53,C,0,0,Good
2025-08-02,SKU0031,0,65,10,53,D,0,0,Good
2025-08-09,SKU0031,0,145,10,53,C,0,0,Good
2025-08-16,SKU0031,0,100,10,53,D,0,0,Good
2025-08-23,SKU0031,0,15,10,53,C,0,0,Good
2025-08-30,SKU0031,0,92,10,53,D,0,0,Good
2025-09-06,SKU0031,0,15,10,53,A,0,0,Good
2025-09-13,SKU0031,0,92,10,53,A,0,1,Good
2025-09-20,SKU0031,3,16,10,53,C,0,0,Good
2025-09-27,SKU0031,0,140,10,53,D,0,0,Good
2025-10-04,SKU0031,0,15,10,53,D,0,0,Good
2025-10-11,SKU0031,0,81,10,53,C,0,0,Good
2025-10-18,SKU0031,0,10,10,53,A,0,0,Good
2025-10-25,SKU0031,0,8,10,53,B,0,0,Good
2025-11-01,SKU0031,0,130,10,53,D,0,0,Good
2025-11-08,SKU0031,0,11,10,53,D,0,0,Good
2025-11-15,SKU0031,0,146,10,53,B,0,0,Good
2025-11-22,SKU0031,0,12,10,53,C,0,0,Good
2025-11-29,SKU0031,0,9,10,53,A,0,0,Good
2025-12-06,SKU0031,0,12,10,53,A,0,0,Good
2025-12-13,SKU0031,2,12,10,53,A,0,0,Good
2025-12-20,SKU0031,0,57,10,53,D,0,0,Manual Check
2025-12-27,SKU0031,0,16,10,53,A,0,0,Good
2024-06-01,SKU0032,330,17,13,203,C,1,13,Good
2024-06-08,SKU0032,366,33,13,203,D,2,16,Good
2024-06-15,SKU0032,406,40,13,203,C,3,14,Manual Check
2024-06-22,SKU0032,445,45,13,203,C,4,23,Good
2024-06-29,SKU0032,485,35,13,203,C,3,27,Good
2024-07-06,SKU0032,512,38,13,203,B,7,25,Good
2024-07-13,SKU0032,551,34,13,203,D,4,30,Good
2024-07-20,SKU0032,582,35,13,203,B,9,19,Good
2024-07-27,SKU0032,620,28,13,203,B,2,26,Good
2024-08-03,SKU0032,647,30,13,203,D,4,23,Good
2024-08-10,SKU0032,686,32,13,203,C,7,36,Good
2024-08-17,SKU0032,717,37,13,203,D,6,29,Good
2024-08-24,SKU0032,753,28,13,203,B,6,35,Good
2024-08-31,SKU0032,785,33,13,203,C,6,27,Good
2024-09-07,SKU0032,817,32,13,203,C,7,43,Good
2024-09-14,SKU0032,857,26,13,203,D,4,30,Late Update
2024-09-21,SKU0032,892,28,13,203,B,8,43,Good
2024-09-28,SKU0032,920,31,13,203,D,13,45,Good
2024-10-05,SKU0032,954,34,13,203,C,11,41,Good
2024-10-12,SKU0032,985,31,13,203,D,4,44,Good
2024-10-19,SKU0032,1022,30,13,203,C,7,35,Good
2024-10-26,SKU0032,1049,28,13,203,A,9,36,Good
2024-11-02,SKU0032,1074,27,13,203,A,10,45,Good
2024-11-09,SKU0032,1113,29,13,203,C,8,47,Good
2024-11-16,SKU0032,1151,29,13,203,B,8,56,Manual Check
2024-11-23,SKU0032,1182,37,13,203,A,4,60,Good
2024-11-30,SKU0032,1170,27,13,203,B,10,54,Good
2024-12-07,SKU0032,1116,35,13,203,A,10,57,Good
2024-12-14,SKU0032,1079,37,13,203,B,3,47,Good
2024-12-21,SKU0032,1038,39,13,203,C,10,53,Good
2024-12-28,SKU0032,1008,35,13,203,B,12,44,Good
2025-01-04,SKU0032,957,26,13,203,A,9,40,Good
2025-01-11,SKU0032,924,28,13,203,B,6,48,Good
2025-01-18,SKU0032,906,28,13,203,D,6,47,Late Update
2025-01-25,SKU0032,891,36,13,203,C,7,42,Good
2025-02-01,SKU0032,849,38,13,203,D,6,42,Good
2025-02-08,SKU0032,814,25,13,203,C,9,41,Manual Check
2025-02-15,SKU0032,795,38,13,203,C,8,33,Good
2025-02-22,SKU0032,782,26,13,203,C,1,42,Good
2025-03-01,SKU0032,796,32,13,203,C,3,30,Good
2025-03-08,SKU0032,788,28,13,203,A,5,34,Good
2025-03-15,SKU0032,773,30,13,203,B,5,47,Good
2025-03-22,SKU0032,780,36,13,203,B,6,41,Good
2025-03-29,SKU0032,762,24,13,203,C,8,28,Good
2025-04-05,SKU0032,735,36,13,203,A,5,20,Late Update
2025-04-12,SKU0032,695,29,13,203,D,4,37,Good
2025-04-19,SKU0032,688,30,13,203,C,7,27,Good
2025-04-26,SKU0032,680,24,13,203,B,3,39,Good
2025-05-03,SKU0032,679,30,13,203,C,10,27,Good
2025-05-10,SKU0032,672,26,13,203,D,3,34,Late Update
2025-05-17,SKU0032,635,30,13,203,B,3,31,Good
2025-05-24,SKU0032,604,31,13,203,A,6,31,Good
2025-05-31,SKU0032,583,28,13,203,A,4,24,Good
2025-06-07,SKU0032,546,30,13,203,C,4,26,Late Update
2025-06-14,SKU0032,503,28,13,203,C,3,33,Good
2025-06-21,SKU0032,454,31,13,203,B,3,23,Good
2025-06-28,SKU0032,420,37,13,203,D,4,16,Good
2025-07-05,SKU0032,382,33,13,203,C,4,13,Good
2025-07-12,SKU0032,334,35,13,203,C,2,16,Good
2025-07-19,SKU0032,305,26,13,203,A,2,12,Good
2025-07-26,SKU0032,268,41,13,203,A,2,10,Good
2025-08-02,SKU0032,218,29,13,203,B,0,10,Late Update
2025-08-09,SKU0032,183,205,13,203,A,2,7,Good
2025-08-16,SKU0032,148,365,13,203,D,3,8,Manual Check
2025-08-23,SKU0032,97,164,13,203,D,2,2,Good
2025-08-30,SKU0032,84,29,13,203,A,1,4,Good
2025-09-06,SKU0032,29,39,13,203,B,0,1,Good
2025-09-13,SKU0032,0,389,13,203,B,0,0,Good
2025-09-20,SKU0032,0,254,13,203,D,0,0,Good
2025-09-27,SKU0032,0,16,13,203,B,0,0,Good
2025-10-04,SKU0032,0,26,13,203,B,0,0,Good
2025-10-11,SKU0032,0,33,13,203,D,0,0,Good
2025-10-18,SKU0032,0,160,13,203,D,0,0,Good
2025-10-25,SKU0032,0,31,13,203,D,0,0,Good
2025-11-01,SKU0032,0,31,13,203,B,0,0,Late Update
2025-11-08,SKU0032,0,31,13,203,B,0,0,Late Update
2025-11-15,SKU0032,0,419,13,203,A,0,0,Good
2025-11-22,SKU0032,0,290,13,203,C,0,0,Good
2025-11-29,SKU0032,0,234,13,203,A,0,0,Good
2025-12-06,SKU0032,0,202,13,203,A,0,0,Manual Check
2025-12-13,SKU0032,0,304,13,203,D,0,0,Good
2025-12-20,SKU0032,0,402,13,203,C,0,0,Good
2025-12-27,SKU0032,0,151,13,203,C,0,0,Good
2024-06-01,SKU0033,123,17,8,48,D,2,2,Good
2024-06-08,SKU0033,97,15,8,48,A,0,9,Good
2024-06-15,SKU0033,77,13,8,48,B,0,7,Late Update
2024-06-22,SKU0033,68,14,8,48,C,1,2,Good
2024-06-29,SKU0033,45,61,8,48,D,0,3,Good
2024-07-06,SKU0033,23,169,8,48,B,0,1,Good
2024-07-13,SKU0033,3,95,8,48,B,0,0,Good
2024-07-20,SKU0033,0,9,8,48,B,1,0,Good
2024-07-27,SKU0033,0,10,8,48,C,0,0,Good
2024-08-03,SKU0033,0,82,8,48,D,0,0,Good
2024-08-10,SKU0033,0,115,8,48,A,0,0,Good
2024-08-17,SKU0033,0,133,8,48,D,0,0,Good
2024-08-24,SKU0033,0,93,8,48,C,0,0,Good
2024-08-31,SKU0033,0,16,8,48,B,0,0,Good
2024-09-07,SKU0033,0,79,8,48,B,0,0,Good
2024-09-14,SKU0033,1,14,8,48,C,0,0,Good
2024-09-21,SKU0033,0,75,8,48,D,0,0,Good
2024-09-28,SKU0033,0,10,8,48,B,0,0,Good
2024-10-05,SKU0033,0,15,8,48,A,0,0,Good
2024-10-12,SKU0033,0,15,8,48,C,0,0,Good
2024-10-19,SKU0033,0,15,8,48,D,0,0,Good
2024-10-26,SKU0033,0,79,8,48,A,0,0,Good
2024-11-02,SKU0033,0,148,8,48,A,0,0,Good
2024-11-09,SKU0033,0,10,8,48,D,0,1,Good
2024-11-16,SKU0033,0,157,8,48,A,0,0,Good
2024-11-23,SKU0033,0,10,8,48,D,0,0,Good
2024-11-30,SKU0033,0,67,8,48,A,0,0,Good
2024-12-07,SKU0033,0,174,8,48,D,0,0,Good
2024-12-14,SKU0033,0,17,8,48,D,0,0,Good
2024-12-21,SKU0033,0,15,8,48,A,0,1,Good
2024-12-28,SKU0033,0,21,8,48,C,0,0,Good
2025-01-04,SKU0033,0,10,8,48,C,0,0,Good
2025-01-11,SKU0033,0,118,8,48,C,0,0,Late Update
2025-01-18,SKU0033,0,73,8,48,B,0,0,Good
2025-01-25,SKU0033,2,17,8,48,C,0,1,Good
2025-02-01,SKU0033,2,71,8,48,D,0,0,Good
2025-02-08,SKU0033,0,126,8,48,C,0,0,Good
2025-02-15,SKU0033,3,114,8,48,A,0,0,Good
2025-02-22,SKU0033,5,9,8,48,C,0,0,Good
2025-03-01,SKU0033,9,15,8,48,C,0,0,Good
2025-03-08,SKU0033,0,148,8,48,B,0,1,Good
2025-03-15,SKU0033,0,14,8,48,C,0,0,Good
2025-03-22,SKU0033,0,115,8,48,B,0,0,Good
2025-03-29,SKU0033,15,105,8,48,A,0,3,Good
2025-04-05,SKU0033,12,169,8,48,C,0,1,Good
2025-04-12,SKU0033,8,117,8,48,A,0,0,Good
2025-04-19,SKU0033,0,16,8,48,B,0,0,Good
2025-04-26,SKU0033,8,84,8,48,C,0,0,Good
2025-05-03,SKU0033,12,175,8,48,B,0,2,Good
2025-05-10,SKU0033,6,12,8,48,A,0,1,Good
2025-05-17,SKU0033,9,20,8,48,A,0,1,Good
2025-05-24,SKU0033,8,15,8,48,C,0,1,Good
2025-05-31,SKU0033,0,66,8,48,D,0,0,Good
2025-06-07,SKU0033,0,10,8,48,A,0,0,Good
2025-06-14,SKU0033,0,111,8,48,A,0,0,Good
2025-06-21,SKU0033,0,113,8,48,A,0,0,Good
2025-06-28,SKU0033,0,8,8,48,B,0,0,Good
2025-07-05,SKU0033,0,150,8,48,B,0,0,Good
2025-07-12,SKU0033,0,14,8,48,D,0,0,Good
2025-07-19,SKU0033,0,82,8,48,C,0,0,Manual Check
2025-07-26,SKU0033,0,19,8,48,B,0,0,Manual Check
2025-08-02,SKU0033,0,115,8,48,C,0,0,Manual Check
2025-08-09,SKU0033,0,144,8,48,A,0,0,Good
2025-08-16,SKU0033,0,62,8,48,C,0,0,Good
2025-08-23,SKU0033,0,75,8,48,A,0,0,Good
2025-08-30,SKU0033,0,75,8,48,B,0,0,Good
2025-09-06,SKU0033,0,157,8,48,D,0,0,Good
2025-09-13,SKU0033,0,110,8,48,D,0,0,Good
2025-09-20,SKU0033,0,70,8,48,A,0,0,Good
2025-09-27,SKU0033,0,15,8,48,B,0,0,Late Update
2025-10-04,SKU0033,0,62,8,48,C,0,0,Good
2025-10-11,SKU0033,0,178,8,48,B,0,0,Manual Check
2025-10-18,SKU0033,0,9,8,48,B,0,0,Good
2025-10-25,SKU0033,0,127,8,48,A,0,0,Manual Check
2025-11-01,SKU0033,0,112,8,48,A,0,0,Good
2025-11-08,SKU0033,0,118,8,48,A,0,0,Late Update
2025-11-15,SKU0033,0,89,8,48,B,0,0,Good
2025-11-22,SKU0033,0,166,8,48,C,0,0,Good
2025-11-29,SKU0033,0,9,8,48,B,0,0,Good
2025-12-06,SKU0033,0,14,8,48,D,0,0,Good
2025-12-13,SKU0033,0,142,8,48,C,0,0,Good
2025-12-20,SKU0033,0,125,8,48,C,0,0,Good
2025-12-27,SKU0033,0,19,8,48,A,0,0,Good
2024-06-01,SKU0034,108,8,27,179,C,0,11,Good
2024-06-08,SKU0034,90,13,27,179,C,0,6,Good
2024-06-15,SKU0034,89,138,27,179,C,0,2,Good
2024-06-22,SKU0034,71,8,27,179,A,0,5,Good
2024-06-29,SKU0034,52,128,27,179,A,0,2,Good
